,index,draw,location_id,age_group_id,value
189,189,draw_5,179,9,0.013535109991930102
190,190,draw_5,180,9,0.014704270283579355
191,191,draw_5,214,9,0.05225735253536262
192,192,draw_5,165,10,0.020402295369076128
193,193,draw_5,179,10,0.017138528230883965
194,194,draw_5,180,10,0.012595989154450241
195,195,draw_5,214,10,0.03926012966982715
196,196,draw_5,165,11,0.042741718084146604
197,197,draw_5,179,11,0.012470530992439539
198,198,draw_5,180,11,0.017429389609290406
199,199,draw_5,214,11,0.027457833533007812
200,200,draw_5,165,12,0.039112409699628106
201,201,draw_5,179,12,0.015296355979319866
202,202,draw_5,180,12,0.0
203,203,draw_5,214,12,0.010227925596485398
204,204,draw_5,165,13,0.050414498192400806
205,205,draw_5,179,13,0.005930660965759667
206,206,draw_5,180,13,0.02151051357862968
207,207,draw_5,214,13,0.002591045956476981
208,208,draw_5,165,14,0.0
209,209,draw_5,179,14,0.007323051555878555
210,210,draw_5,180,14,0.016502795934907027
211,211,draw_5,214,14,0.019366165066574563
212,212,draw_5,165,15,0.05079149281024825
213,213,draw_5,179,15,0.017254065214013126
214,214,draw_5,180,15,0.011196267315530866
215,215,draw_5,214,15,0.02799478421312996
216,216,draw_6,165,7,0.04818422387163577
217,217,draw_6,179,7,0.012195254872250646
218,218,draw_6,180,7,0.0070450560896454335
219,219,draw_6,214,7,0.05812661497037931
220,220,draw_6,165,8,0.041421565367848426
221,221,draw_6,179,8,0.013754502466444156
222,222,draw_6,180,8,0.008538611379962006
223,223,draw_6,214,8,0.03756520326734205
224,224,draw_6,165,9,0.0009292575653684319
225,225,draw_6,179,9,0.014679112979377427
226,226,draw_6,180,9,0.005896955432341138
227,227,draw_6,214,9,0.04078687366900881
228,228,draw_6,165,10,0.034288362291183316
229,229,draw_6,179,10,0.0030929271799867014
230,230,draw_6,180,10,0.010551041771435923
231,231,draw_6,214,10,0.010447875426122796
232,232,draw_6,165,11,0.018715566145953138
233,233,draw_6,179,11,0.013614498452351294
234,234,draw_6,180,11,0.015819389001949267
235,235,draw_6,214,11,0.014646853903105477
236,236,draw_6,165,12,0.03743198454921467
237,237,draw_6,179,12,0.021796319315892775
238,238,draw_6,180,12,0.01590159277990203
239,239,draw_6,214,12,0.02322923072091077
240,240,draw_6,165,13,0.01558836691578408
241,241,draw_6,179,13,0.01958038169244633
242,242,draw_6,180,13,0.02259976640059095
243,243,draw_6,214,13,0.04259339580007325
244,244,draw_6,165,14,0.04030377870941138
245,245,draw_6,179,14,0.010705620392641241
246,246,draw_6,180,14,0.008807300722212204
247,247,draw_6,214,14,0.005437765815508536
248,248,draw_6,165,15,0.025284533990353762
249,249,draw_6,179,15,0.026438782688926715
250,250,draw_6,180,15,0.027428064448013587
251,251,draw_6,214,15,0.02776779542794756
252,252,draw_7,165,7,0.05197822881790489
253,253,draw_7,179,7,0.008994157331217337
254,254,draw_7,180,7,0.010569596725108231
255,255,draw_7,214,7,0.016796308588727306
256,256,draw_7,165,8,0.029861673150255303
257,257,draw_7,179,8,0.0144724170720224
258,258,draw_7,180,8,0.019166872258156414
259,259,draw_7,214,8,0.02745736623679609
260,260,draw_7,165,9,0.016209540096250072
261,261,draw_7,179,9,0.0
262,262,draw_7,180,9,0.012992945083356917
263,263,draw_7,214,9,0.048491823491736835
264,264,draw_7,165,10,0.025899863490943132
265,265,draw_7,179,10,0.008961681296588513
266,266,draw_7,180,10,0.024850486155083902
267,267,draw_7,214,10,0.041024635505202384
268,268,draw_7,165,11,0.023027443411502584
269,269,draw_7,179,11,0.026650039343446504
270,270,draw_7,180,11,0.016683926913456024
271,271,draw_7,214,11,0.024077440777398654
272,272,draw_7,165,12,0.017619755947238597
273,273,draw_7,179,12,0.015498967077330825
274,274,draw_7,180,12,0.016311027965137465
275,275,draw_7,214,12,0.009122488580901922
276,276,draw_7,165,13,0.02793409864638527
277,277,draw_7,179,13,0.020339912092690857
278,278,draw_7,180,13,0.0025305102772355554
279,279,draw_7,214,13,0.005859369727815915
280,280,draw_7,165,14,0.017181848224950086
281,281,draw_7,179,14,0.01919227794061986
282,282,draw_7,180,14,0.009402148278306632
283,283,draw_7,214,14,0.017126855365314324
284,284,draw_7,165,15,0.05167306166077763
285,285,draw_7,179,15,0.0
286,286,draw_7,180,15,0.004363080786387835
287,287,draw_7,214,15,0.021044592365167092
288,288,draw_8,165,7,0.061768241553644576
289,289,draw_8,179,7,0.002262570838474939
290,290,draw_8,180,7,0.01955681369467835
291,291,draw_8,214,7,0.02449702886246856
292,292,draw_8,165,8,0.06974408703881166
293,293,draw_8,179,8,0.0123291325294386
294,294,draw_8,180,8,0.02263119457445051
295,295,draw_8,214,8,0.011366402115475944
296,296,draw_8,165,9,0.030892327072743614
297,297,draw_8,179,9,0.028909465289680122
298,298,draw_8,180,9,0.01179080015929259
299,299,draw_8,214,9,0.036290701501825146
300,300,draw_8,165,10,0.013898517205101041
301,301,draw_8,179,10,0.03819211787607513
302,302,draw_8,180,10,0.009996974181925775
303,303,draw_8,214,10,0.03885821860340472
304,304,draw_8,165,11,0.023054659803678795
305,305,draw_8,179,11,0.030102487551658185
306,306,draw_8,180,11,0.018692640013509107
307,307,draw_8,214,11,0.04706204588560682
308,308,draw_8,165,12,0.019496840204877866
309,309,draw_8,179,12,0.01886069273109027
310,310,draw_8,180,12,0.010548855406601254
311,311,draw_8,214,12,0.045918109337502656
312,312,draw_8,165,13,0.02448790486927279
313,313,draw_8,179,13,0.022352037163056247
314,314,draw_8,180,13,0.017604919446582813
315,315,draw_8,214,13,0.02632251127751796
316,316,draw_8,165,14,0.05050329569855688
317,317,draw_8,179,14,0.014237300975687013
318,318,draw_8,180,14,0.017185357430501223
319,319,draw_8,214,14,0.028560586079169073
320,320,draw_8,165,15,0.039818967197565155
321,321,draw_8,179,15,0.021452522165221817
322,322,draw_8,180,15,0.0
323,323,draw_8,214,15,0.006905410329477897
324,324,draw_9,165,7,0.07136006884246054
325,325,draw_9,179,7,0.019369825509126564
326,326,draw_9,180,7,0.0043806722874107015
327,327,draw_9,214,7,0.02149177782942783
328,328,draw_9,165,8,0.03401026303440522
329,329,draw_9,179,8,0.01373754480280624
330,330,draw_9,180,8,0.00031372050127784386
331,331,draw_9,214,8,0.019876174219676364
332,332,draw_9,165,9,0.043131901941816264
333,333,draw_9,179,9,0.017657742391754494
334,334,draw_9,180,9,0.022931335916643855
335,335,draw_9,214,9,0.019397322696364395
336,336,draw_9,165,10,0.050864676245746046
337,337,draw_9,179,10,0.01736232700390208
338,338,draw_9,180,10,0.023043638673278175
339,339,draw_9,214,10,0.017374014215859816
340,340,draw_9,165,11,0.0254505091992991
341,341,draw_9,179,11,0.015470263622004194
342,342,draw_9,180,11,0.0
343,343,draw_9,214,11,0.033308657282455106
344,344,draw_9,165,12,0.053890174745524606
345,345,draw_9,179,12,0.00887525675202131
346,346,draw_9,180,12,0.01912348956608081
347,347,draw_9,214,12,0.03408155962060926
348,348,draw_9,165,13,0.013075161093356394
349,349,draw_9,179,13,0.01796225929190509
350,350,draw_9,180,13,0.015414414103529027
351,351,draw_9,214,13,0.01691398917072589
352,352,draw_9,165,14,0.014524238262943493
353,353,draw_9,179,14,0.01633627187829264
354,354,draw_9,180,14,0.017350838523879197
355,355,draw_9,214,14,0.04427192030964926
356,356,draw_9,165,15,0.045349990234179974
357,357,draw_9,179,15,0.018758253416229886
358,358,draw_9,180,15,0.007178161087381804
359,359,draw_9,214,15,0.06251744387629062
360,360,draw_10,165,7,0.06655332007646379
361,361,draw_10,179,7,0.00414863550007466
362,362,draw_10,180,7,0.006372574669846141
363,363,draw_10,214,7,0.021170480673363995
364,364,draw_10,165,8,0.048277262944698016
365,365,draw_10,179,8,0.01845755582228273
366,366,draw_10,180,8,0.008328757861267078
367,367,draw_10,214,8,0.03751906640751223
368,368,draw_10,165,9,0.008986538545670573
369,369,draw_10,179,9,0.02723128367045986
370,370,draw_10,180,9,0.012332535614757898
371,371,draw_10,214,9,0.014108482039956152
372,372,draw_10,165,10,0.018756312620894475
373,373,draw_10,179,10,0.01444951631409658
374,374,draw_10,180,10,0.012522460101062255
375,375,draw_10,214,10,0.031133851003659004
376,376,draw_10,165,11,0.024552313093193893
377,377,draw_10,179,11,0.019510452575839426
378,378,draw_10,180,11,0.009117101499126822
379,379,draw_10,214,11,0.02447175870659011
380,380,draw_10,165,12,0.02718307647270946
381,381,draw_10,179,12,0.012937775275428874
382,382,draw_10,180,12,0.010796230508038518
383,383,draw_10,214,12,0.05278793814554611
384,384,draw_10,165,13,0.059243528205318766
385,385,draw_10,179,13,0.009822463261982259
386,386,draw_10,180,13,0.0262900102513655
387,387,draw_10,214,13,0.05476008170266762
388,388,draw_10,165,14,0.03316792894808088
389,389,draw_10,179,14,0.006728987870922175
390,390,draw_10,180,14,0.0069191172413189655
391,391,draw_10,214,14,0.007665074742467956
392,392,draw_10,165,15,0.04000627251632085
393,393,draw_10,179,15,0.015236583923056265
394,394,draw_10,180,15,0.015532943304866372
395,395,draw_10,214,15,0.024359890590226353
396,396,draw_11,165,7,0.020274827786439225
397,397,draw_11,179,7,0.022738207318527465
398,398,draw_11,180,7,0.005764379915038333
399,399,draw_11,214,7,0.006430215840245789
400,400,draw_11,165,8,0.022399667418269518
401,401,draw_11,179,8,0.014482665002336564
402,402,draw_11,180,8,0.009383018070038105
403,403,draw_11,214,8,0.016659160893260715
404,404,draw_11,165,9,0.028708888416552718
405,405,draw_11,179,9,0.00768540730992188
406,406,draw_11,180,9,0.003992273894291308
407,407,draw_11,214,9,0.02077351971369829
408,408,draw_11,165,10,0.03307301104931428
409,409,draw_11,179,10,0.027964570284320006
410,410,draw_11,180,10,0.008772458511668052
411,411,draw_11,214,10,0.054070484411491766
412,412,draw_11,165,11,0.031400098141254294
413,413,draw_11,179,11,0.018936705606155457
414,414,draw_11,180,11,0.006988367953259167
415,415,draw_11,214,11,0.003066993764494874
416,416,draw_11,165,12,0.012078053807543218
417,417,draw_11,179,12,0.023137262025275676
418,418,draw_11,180,12,0.012336835354481577
419,419,draw_11,214,12,0.019502449482777094
420,420,draw_11,165,13,0.05636490965573794
421,421,draw_11,179,13,0.010537941100657892
422,422,draw_11,180,13,0.00957322315437738
423,423,draw_11,214,13,0.035546899107053546
424,424,draw_11,165,14,0.019123755016439734
425,425,draw_11,179,14,0.007793923545250804
426,426,draw_11,180,14,0.011548624098584705
427,427,draw_11,214,14,0.01783808633435808
428,428,draw_11,165,15,0.01973237178897597
429,429,draw_11,179,15,0.0
430,430,draw_11,180,15,0.013620461381016672
431,431,draw_11,214,15,0.04245737803025866
432,432,draw_12,165,7,0.051842521796335576
433,433,draw_12,179,7,0.013208120137544955
434,434,draw_12,180,7,0.016800242923874397
435,435,draw_12,214,7,0.03575988016863503
436,436,draw_12,165,8,0.031700209332585896
437,437,draw_12,179,8,0.013686840235919586
438,438,draw_12,180,8,0.0034168899408920095
439,439,draw_12,214,8,0.026126742603210528
440,440,draw_12,165,9,0.04934378049282641
441,441,draw_12,179,9,0.024554126489587075
442,442,draw_12,180,9,0.02185914694731804
443,443,draw_12,214,9,0.032652291540540064
444,444,draw_12,165,10,0.022993036709994804
445,445,draw_12,179,10,0.018074999114480978
446,446,draw_12,180,10,0.009114287261855362
447,447,draw_12,214,10,0.05172343938539682
448,448,draw_12,165,11,0.04261176744733606
449,449,draw_12,179,11,0.013527288791626171
450,450,draw_12,180,11,0.013620133888847419
451,451,draw_12,214,11,0.04707465604053931
452,452,draw_12,165,12,0.06994287229821726
453,453,draw_12,179,12,0.019551046732182272
454,454,draw_12,180,12,0.011001858579970788
455,455,draw_12,214,12,0.03200597521584816
456,456,draw_12,165,13,0.03338433757632394
457,457,draw_12,179,13,0.01688432044334017
458,458,draw_12,180,13,0.009526511660729547
459,459,draw_12,214,13,0.04209775609998226
460,460,draw_12,165,14,0.027176531872627648
461,461,draw_12,179,14,0.006972434602697128
462,462,draw_12,180,14,0.00976630650029583
463,463,draw_12,214,14,0.030020130982825126
464,464,draw_12,165,15,0.05697400156469498
465,465,draw_12,179,15,0.017950649716053178
466,466,draw_12,180,15,0.015891833087909913
467,467,draw_12,214,15,0.040891274375960525
468,468,draw_13,165,7,0.050916740084587984
469,469,draw_13,179,7,0.034700100754367205
470,470,draw_13,180,7,0.01273361712130119
471,471,draw_13,214,7,0.025785235866406804
472,472,draw_13,165,8,0.04238188794147417
473,473,draw_13,179,8,0.006918851892826236
474,474,draw_13,180,8,0.010210454983710558
475,475,draw_13,214,8,0.028259087962921193
476,476,draw_13,165,9,0.014660675779015248
477,477,draw_13,179,9,0.009553166455503796
478,478,draw_13,180,9,0.01586898160963156
479,479,draw_13,214,9,0.015550682350822501
480,480,draw_13,165,10,0.018495250663632844
481,481,draw_13,179,10,0.009464188531514098
482,482,draw_13,180,10,0.014859752359833498
483,483,draw_13,214,10,0.029328979091549662
484,484,draw_13,165,11,0.04800117727117339
485,485,draw_13,179,11,0.017956726616956072
486,486,draw_13,180,11,0.0003820082184596337
487,487,draw_13,214,11,0.03304412878917027
488,488,draw_13,165,12,0.028898387874669612
489,489,draw_13,179,12,0.0
490,490,draw_13,180,12,0.009853365710879166
491,491,draw_13,214,12,0.046450971034653746
492,492,draw_13,165,13,0.03078045233426179
493,493,draw_13,179,13,0.008930699857452899
494,494,draw_13,180,13,0.005112092498376986
495,495,draw_13,214,13,0.048660482638556504
496,496,draw_13,165,14,0.06457543687382404
497,497,draw_13,179,14,0.011359593050703842
498,498,draw_13,180,14,0.01017864380319043
499,499,draw_13,214,14,0.009857319059946289
500,500,draw_13,165,15,0.019989595117071657
501,501,draw_13,179,15,0.023965754732930562
502,502,draw_13,180,15,0.05365941619228802
503,503,draw_13,214,15,0.026277052158922974
504,504,draw_14,165,7,0.07349943178216592
505,505,draw_14,179,7,0.005964850381362989
506,506,draw_14,180,7,0.0020194233808969973
507,507,draw_14,214,7,0.03372430757885576
508,508,draw_14,165,8,0.03856459959301194
509,509,draw_14,179,8,0.0042605267925121485
510,510,draw_14,180,8,0.011954983466435056
511,511,draw_14,214,8,0.04791810190858409
512,512,draw_14,165,9,0.022740090055320156
513,513,draw_14,179,9,0.02535795391598937
514,514,draw_14,180,9,0.005082310340540092
515,515,draw_14,214,9,0.03543584844345504
516,516,draw_14,165,10,0.03700077130144021
517,517,draw_14,179,10,0.016344546524900475
518,518,draw_14,180,10,0.013301193313119068
519,519,draw_14,214,10,0.0
520,520,draw_14,165,11,0.008808093019677332
521,521,draw_14,179,11,0.007038397755353549
522,522,draw_14,180,11,0.005345642678566501
523,523,draw_14,214,11,0.05163877069576839
524,524,draw_14,165,12,0.02042950398104333
525,525,draw_14,179,12,0.00806040740147276
526,526,draw_14,180,12,0.0
527,527,draw_14,214,12,0.019273248157663646
528,528,draw_14,165,13,0.050993522838115854
529,529,draw_14,179,13,0.016873374893329116
530,530,draw_14,180,13,0.014534700428100513
531,531,draw_14,214,13,0.033352091697554855
532,532,draw_14,165,14,0.044445750370357126
533,533,draw_14,179,14,0.011132190630459927
534,534,draw_14,180,14,0.022491803763021886
535,535,draw_14,214,14,0.02783181793029146
536,536,draw_14,165,15,0.0501434554877765
537,537,draw_14,179,15,0.00485398244740399
538,538,draw_14,180,15,0.010068911696888989
539,539,draw_14,214,15,0.008865814319087895
540,540,draw_15,165,7,0.06412709531275569
541,541,draw_15,179,7,0.005064046385365905
542,542,draw_15,180,7,0.01104089188886382
543,543,draw_15,214,7,0.02563292080836221
544,544,draw_15,165,8,0.003765452140053714
545,545,draw_15,179,8,0.008211104611978302
546,546,draw_15,180,8,0.007216605439348621
547,547,draw_15,214,8,0.004674444993548205
548,548,draw_15,165,9,0.0
549,549,draw_15,179,9,0.027156276720416275
550,550,draw_15,180,9,0.005129124679210057
551,551,draw_15,214,9,0.03499974945795466
552,552,draw_15,165,10,0.02283273938839868
553,553,draw_15,179,10,0.032711011312667945
554,554,draw_15,180,10,0.009566820987912185
555,555,draw_15,214,10,0.03554222002243929
556,556,draw_15,165,11,0.026699853573805013
557,557,draw_15,179,11,0.02545516214899219
558,558,draw_15,180,11,0.01479650314254306
559,559,draw_15,214,11,0.03534929857006795
560,560,draw_15,165,12,0.06072711584429007
561,561,draw_15,179,12,0.012751738504198258
562,562,draw_15,180,12,0.0035816587583571416
563,563,draw_15,214,12,0.0319429909046193
564,564,draw_15,165,13,0.01599755442336561
565,565,draw_15,179,13,0.0017995076430948002
566,566,draw_15,180,13,0.011894316174323785
567,567,draw_15,214,13,0.011674637685983669
568,568,draw_15,165,14,0.03015469160353978
569,569,draw_15,179,14,0.009861982070356969
570,570,draw_15,180,14,0.005113837558517235
571,571,draw_15,214,14,0.01775660992655206
572,572,draw_15,165,15,0.058967018206087324
573,573,draw_15,179,15,0.021727132830349966
574,574,draw_15,180,15,0.037372345395301765
575,575,draw_15,214,15,0.04033328183982231
576,576,draw_16,165,7,0.006102104917309316
577,577,draw_16,179,7,0.012112441284661506
578,578,draw_16,180,7,0.013300067729529562
579,579,draw_16,214,7,0.027776398527888
580,580,draw_16,165,8,0.04208358893128544
581,581,draw_16,179,8,0.021700816791452533
582,582,draw_16,180,8,0.015414384444735184
583,583,draw_16,214,8,0.02176543692938799
584,584,draw_16,165,9,0.015714587009074098
585,585,draw_16,179,9,0.013730964784095594
586,586,draw_16,180,9,0.006914774563222011
587,587,draw_16,214,9,0.059379526968203714
588,588,draw_16,165,10,0.013611940211118213
589,589,draw_16,179,10,0.026780589152585556
590,590,draw_16,180,10,0.009638317931148239
591,591,draw_16,214,10,0.008325799168326226
592,592,draw_16,165,11,0.010282362892424698
593,593,draw_16,179,11,0.017223772729189856
594,594,draw_16,180,11,0.00933508482222215
595,595,draw_16,214,11,0.0013980497699884777
596,596,draw_16,165,12,0.0031935174029954667
597,597,draw_16,179,12,0.015589811645628834
598,598,draw_16,180,12,0.0
599,599,draw_16,214,12,0.03501441588708974
600,600,draw_16,165,13,0.04217684132401338
601,601,draw_16,179,13,0.0
602,602,draw_16,180,13,0.015127935771846453
603,603,draw_16,214,13,0.008792839578890026
604,604,draw_16,165,14,0.027590878234102417
605,605,draw_16,179,14,0.011626894681622021
606,606,draw_16,180,14,0.012588713574174352
607,607,draw_16,214,14,0.005303679546831495
608,608,draw_16,165,15,0.05646821580592782
609,609,draw_16,179,15,0.028556536816223128
610,610,draw_16,180,15,0.031640784103999606
611,611,draw_16,214,15,0.018487467726561114
612,612,draw_17,165,7,0.03884678759759953
613,613,draw_17,179,7,0.01955590362906456
614,614,draw_17,180,7,0.012971404771314499
615,615,draw_17,214,7,0.06929968845842818
616,616,draw_17,165,8,0.06517536259903817
617,617,draw_17,179,8,0.006048907935653728
618,618,draw_17,180,8,0.0060635007075130355
619,619,draw_17,214,8,0.04703727680326904
620,620,draw_17,165,9,0.021776378827749517
621,621,draw_17,179,9,0.010759996233405334
622,622,draw_17,180,9,0.006295645358568803
623,623,draw_17,214,9,0.012671851209378224
624,624,draw_17,165,10,0.0067928217622647
625,625,draw_17,179,10,0.013599576333965559
626,626,draw_17,180,10,0.0132699852330509
627,627,draw_17,214,10,0.04413658782905922
628,628,draw_17,165,11,0.02463866851700329
629,629,draw_17,179,11,0.01981828588301693
630,630,draw_17,180,11,0.027495711084261597
631,631,draw_17,214,11,0.031619257463160994
632,632,draw_17,165,12,0.016742652302877616
633,633,draw_17,179,12,0.016917145624821484
634,634,draw_17,180,12,0.011922875931639966
635,635,draw_17,214,12,0.03616867724518577
636,636,draw_17,165,13,0.023425545343446545
637,637,draw_17,179,13,0.015613378420999906
