draw,location_id,age_group_id,value
draw_101,180,10,0.19760257857944333
draw_101,180,11,0.18373084447503368
draw_101,180,12,0.13556945774507032
draw_101,180,13,0.22095167543879266
draw_101,180,14,0.11537918244981975
draw_101,180,15,0.17005061604100383
draw_101,214,8,0.15103981263295915
draw_101,214,9,0.1515544609280988
draw_101,214,10,0.1428841270125251
draw_101,214,11,0.19102925658627481
draw_101,214,12,0.16790994789996805
draw_101,214,13,0.19885759536320194
draw_101,214,14,0.18665685158942327
draw_101,214,15,0.1558487193982798
draw_102,165,8,0.07978351877081229
draw_102,165,9,0.08504599255457392
draw_102,165,10,0.1582610763573996
draw_102,165,11,0.13632778791876363
draw_102,165,12,
draw_102,165,13,
draw_102,165,14,
draw_102,165,15,
draw_102,179,8,0.29357465214907624
draw_102,179,9,0.30379867671457866
draw_102,179,10,0.31567806707747437
draw_102,179,11,0.3189678267328953
draw_102,179,12,0.25762563466959
draw_102,179,13,0.12960898120102726
draw_102,179,14,0.17381713258193757
draw_102,179,15,0.1816922051240183
draw_102,180,8,0.057777053669558806
draw_102,180,9,0.05705095562468351
draw_102,180,10,0.08834579749865157
draw_102,180,11,0.07408646591940021
draw_102,180,12,0.11475559816182261
draw_102,180,13,0.13931147536415553
draw_102,180,14,0.113504915473329
draw_102,180,15,0.09682887070652967
draw_102,214,8,0.05277488014881321
draw_102,214,9,0.04810238233540015
draw_102,214,10,0.08313357351232152
draw_102,214,11,0.116733110869538
draw_102,214,12,0.0975429186970041
draw_102,214,13,0.12464786302257365
draw_102,214,14,0.12944086420683676
draw_102,214,15,
draw_103,165,8,0.25679272342171844
draw_103,165,9,0.26123039640386164
draw_103,165,10,
draw_103,165,11,
draw_103,165,12,
draw_103,165,13,
draw_103,165,14,0.0857099166265
draw_103,165,15,0.06339929588122524
draw_103,179,8,0.5921822687359144
draw_103,179,9,0.5756496439305764
draw_103,179,10,0.5407621762490767
draw_103,179,11,0.5344026831376749
draw_103,179,12,0.5086745914787638
draw_103,179,13,0.21654766620273777
draw_103,179,14,0.2636921108062457
draw_103,179,15,0.2856810436639402
draw_103,180,8,0.09308318455845377
draw_103,180,9,0.10375535048364191
draw_103,180,10,0.16965231502972847
draw_103,180,11,0.16326816369464353
draw_103,180,12,0.13358360176085962
draw_103,180,13,
draw_103,180,14,0.13990738678058842
draw_103,180,15,
draw_103,214,8,0.0920516808012865
draw_103,214,9,0.08937356968415393
draw_103,214,10,0.09424746772891544
draw_103,214,11,0.1517678405283183
draw_103,214,12,0.09658472262246309
draw_103,214,13,0.1413574385635169
draw_103,214,14,0.14790568083900038
draw_103,214,15,
draw_104,165,8,0.1515570598084667
draw_104,165,9,0.14839225258677413
draw_104,165,10,0.1895675820169894
draw_104,165,11,0.14912541973038143
draw_104,165,12,
draw_104,165,13,
draw_104,165,14,
draw_104,165,15,
draw_104,179,8,0.20650650634666784
draw_104,179,9,0.20882937932790588
draw_104,179,10,0.19353631167750865
draw_104,179,11,0.1678213853834787
draw_104,179,12,0.19103152655193034
draw_104,179,13,0.23632009348526647
draw_104,179,14,0.195023743297312
draw_104,179,15,0.32417564858491116
draw_104,180,8,0.14262842174773524
draw_104,180,9,0.1440787932122785
draw_104,180,10,0.2375161822926541
draw_104,180,11,
draw_104,180,12,
draw_104,180,13,
draw_104,180,14,
draw_104,180,15,0.06545701075409907
draw_104,214,8,0.11374253837506235
draw_104,214,9,0.11735694933841219
draw_104,214,10,0.18163206590414632
draw_104,214,11,0.19521470933484533
draw_104,214,12,0.14371516411355906
draw_104,214,13,0.14719552581171572
draw_104,214,14,0.15157052876187221
draw_104,214,15,0.10740774511641608
draw_105,165,8,0.40100332707505193
draw_105,165,9,0.41310716756230653
draw_105,165,10,0.28018994949398573
draw_105,165,11,0.13726738134983307
draw_105,165,12,0.10733692367521577
draw_105,165,13,0.10223191047714784
draw_105,165,14,0.11017581830899977
draw_105,165,15,0.10997607475473034
draw_105,179,8,0.10844672443733722
draw_105,179,9,0.10602241136516656
draw_105,179,10,0.07611041594268363
draw_105,179,11,0.08620366454506168
draw_105,179,12,0.07323034486042514
draw_105,179,13,0.5458627216146498
draw_105,179,14,0.5460791567500125
draw_105,179,15,0.6245926371462215
draw_105,180,8,0.3742843638231377
draw_105,180,9,0.3929795883839761
draw_105,180,10,0.2959512876316445
draw_105,180,11,0.13394520394001802
draw_105,180,12,0.14654640611325623
draw_105,180,13,0.143606695461746
draw_105,180,14,0.10247014748251375
draw_105,180,15,0.09512639704932065
draw_105,214,8,0.3885860163998
draw_105,214,9,0.39898907283778895
draw_105,214,10,0.2990701271870021
draw_105,214,11,0.2559188815850255
draw_105,214,12,0.17796468138301721
draw_105,214,13,0.21308483871570913
draw_105,214,14,0.19292069872634546
draw_105,214,15,0.10465746780956921
draw_106,165,8,0.33622348155700155
draw_106,165,9,0.36272885297023183
draw_106,165,10,0.15816165711077507
draw_106,165,11,0.14269306092151537
draw_106,165,12,0.11150188899864576
draw_106,165,13,0.08585451770230575
draw_106,165,14,0.0721408532207104
draw_106,165,15,0.0845356725453988
draw_106,179,8,0.3486823550662215
draw_106,179,9,0.33991876174386776
draw_106,179,10,0.30161023821137173
draw_106,179,11,0.2590710685796834
draw_106,179,12,0.2542039098846238
draw_106,179,13,0.4653612432226726
draw_106,179,14,0.45567184808464223
draw_106,179,15,0.6323555168488845
draw_106,180,8,0.2545105428133473
draw_106,180,9,0.25890352171571673
draw_106,180,10,0.2076769431205944
draw_106,180,11,0.13340714230812684
draw_106,180,12,0.08540746793657865
draw_106,180,13,0.15929791529433995
draw_106,180,14,0.08068256499900815
draw_106,180,15,
draw_106,214,8,0.31730827178842896
draw_106,214,9,0.31280287357624864
draw_106,214,10,0.2096603146216201
draw_106,214,11,0.19539429573270595
draw_106,214,12,0.12256603447445952
draw_106,214,13,0.16881154133540777
draw_106,214,14,0.16785811288530636
draw_106,214,15,
draw_107,165,8,0.11297200641165511
draw_107,165,9,0.1159990766955827
draw_107,165,10,0.17480326394210566
draw_107,165,11,
draw_107,165,12,
draw_107,165,13,0.09851777197436844
draw_107,165,14,0.08544890131149824
draw_107,165,15,
draw_107,179,8,0.3811697244796954
draw_107,179,9,0.3612410203185765
draw_107,179,10,0.3364908842106672
draw_107,179,11,0.33803910131578296
draw_107,179,12,0.32732941347385097
draw_107,179,13,0.21174357196766075
draw_107,179,14,0.19337817252372258
draw_107,179,15,0.1849079943940627
draw_107,180,8,0.07954046122269623
draw_107,180,9,0.07640694626075131
draw_107,180,10,0.2086092306650334
draw_107,180,11,0.15950939344525142
draw_107,180,12,
draw_107,180,13,
draw_107,180,14,0.12926920272688125
draw_107,180,15,0.10166904036963413
draw_107,214,8,0.09590963402591862
draw_107,214,9,0.09676858359427398
draw_107,214,10,0.11428996051460068
draw_107,214,11,0.12752088132213896
draw_107,214,12,0.12897852132591353
draw_107,214,13,0.15635232657834805
draw_107,214,14,
draw_107,214,15,
draw_108,165,8,0.17177581015967883
draw_108,165,9,0.16204467168379286
draw_108,165,10,0.2111816406390727
draw_108,165,11,
draw_108,165,12,0.13406799957755278
draw_108,165,13,0.0959844642830346
draw_108,165,14,0.07461331937202165
draw_108,165,15,0.09235991160318677
draw_108,179,8,0.3234308967124477
draw_108,179,9,0.3161257512925092
draw_108,179,10,0.28424134811058577
draw_108,179,11,0.24056972206021562
draw_108,179,12,0.2022542053365978
draw_108,179,13,0.2714420501550534
draw_108,179,14,0.3271432775180782
draw_108,179,15,0.38226166545445955
draw_108,180,8,0.19658575290239447
draw_108,180,9,0.19145904152213775
draw_108,180,10,0.23916648109615446
draw_108,180,11,
draw_108,180,12,
draw_108,180,13,
draw_108,180,14,0.156465471911374
draw_108,180,15,0.076906002487441
draw_108,214,8,0.17175776404875406
draw_108,214,9,0.16581903551476923
draw_108,214,10,0.17729543787681376
draw_108,214,11,0.17112601062030564
draw_108,214,12,0.15870356494314328
draw_108,214,13,0.1848378820144172
draw_108,214,14,
draw_108,214,15,
draw_109,165,8,0.3077237405206531
draw_109,165,9,0.33794884239843587
draw_109,165,10,
draw_109,165,11,
draw_109,165,12,
draw_109,165,13,0.11555253018335097
draw_109,165,14,0.11130755374688016
draw_109,165,15,
draw_109,179,8,0.4007270845022208
draw_109,179,9,0.4016967493478487
draw_109,179,10,0.4084969659974699
draw_109,179,11,0.3894951776576681
draw_109,179,12,0.36595439915239664
draw_109,179,13,0.2638529260930808
draw_109,179,14,0.2620983914787674
draw_109,179,15,0.3116596418294492
draw_109,180,8,0.12646478540470635
draw_109,180,9,0.12503591347590962
draw_109,180,10,0.14696506842860432
draw_109,180,11,0.11585077576381607
draw_109,180,12,0.11059732444587866
draw_109,180,13,0.121806831240306
draw_109,180,14,0.09282282308400537
draw_109,180,15,0.12811653840186016
draw_109,214,8,0.15095752124185277
draw_109,214,9,0.147794063644863
draw_109,214,10,0.1178437815194127
draw_109,214,11,0.1695318481198529
draw_109,214,12,0.10777476346501606
draw_109,214,13,0.14707215755789022
draw_109,214,14,0.14781179669129862
draw_109,214,15,
draw_11,165,8,0.222353468000276
draw_11,165,9,0.22296112016991976
draw_11,165,10,0.1177767623416444
draw_11,165,11,0.13913338979971754
draw_11,165,12,0.1600603251800333
draw_11,165,13,0.11821620408232258
draw_11,165,14,0.0989790558553279
draw_11,165,15,0.24222850168759721
draw_11,179,8,
draw_11,179,9,
draw_11,179,10,0.21913427239751934
draw_11,179,11,0.19096201841556867
draw_11,179,12,0.18019528590187966
draw_11,179,13,0.4194242037546004
draw_11,179,14,0.43262398350626036
draw_11,179,15,0.4662658886323841
draw_11,180,8,0.2869658071992652
draw_11,180,9,0.2821888366360214
draw_11,180,10,0.28944674157078765
draw_11,180,11,0.19753795219881434
draw_11,180,12,0.17707267918208291
draw_11,180,13,0.24249714855788707
draw_11,180,14,0.11052722049812495
draw_11,180,15,
draw_11,214,8,0.2822154860073241
draw_11,214,9,0.27841069153616405
draw_11,214,10,0.21273025021037997
draw_11,214,11,0.2046604755009144
draw_11,214,12,0.2023880182676404
draw_11,214,13,0.17452807153998795
draw_11,214,14,0.20604733547377996
draw_11,214,15,
draw_110,165,8,0.17642958840944226
draw_110,165,9,0.17609082541996027
draw_110,165,10,0.12491948779782845
draw_110,165,11,
draw_110,165,12,0.10120067197586544
draw_110,165,13,0.07722390168240768
draw_110,165,14,0.083833967683159
draw_110,165,15,
draw_110,179,8,
draw_110,179,9,
draw_110,179,10,0.21385867345842544
draw_110,179,11,0.19562236956562948
draw_110,179,12,0.1813169227703856
draw_110,179,13,0.2578207358603525
draw_110,179,14,0.20818144016396326
draw_110,179,15,0.3259617280640674
draw_110,180,8,0.2111520977642386
draw_110,180,9,0.20845756143704083
draw_110,180,10,0.2410306521711118
draw_110,180,11,0.16187849203421467
draw_110,180,12,0.11948861084616869
draw_110,180,13,
draw_110,180,14,0.10415336133349352
draw_110,180,15,
draw_110,214,8,0.16244953716626695
draw_110,214,9,0.1672053470695572
draw_110,214,10,0.16246415103989983
draw_110,214,11,0.19545214019908078
draw_110,214,12,0.13952883837264768
draw_110,214,13,0.1496432134924783
draw_110,214,14,0.14814648903101696
draw_110,214,15,
draw_111,165,8,0.10419258437055857
draw_111,165,9,0.11401508982978248
draw_111,165,10,0.06746495742224622
draw_111,165,11,0.07867339680401012
draw_111,165,12,0.06830443509547549
draw_111,165,13,
draw_111,165,14,
draw_111,165,15,0.09753677478133507
draw_111,179,8,
draw_111,179,9,
draw_111,179,10,0.125526076224488
draw_111,179,11,0.13502553981486468
draw_111,179,12,0.12229262838585785
draw_111,179,13,0.2575961977925764
draw_111,179,14,0.1861132652891004
draw_111,179,15,0.34308010031622505
draw_111,180,8,0.07628348980917919
draw_111,180,9,0.07192580451574862
draw_111,180,10,0.07734136507239701
draw_111,180,11,0.08271021608094226
draw_111,180,12,0.09142857599702447
draw_111,180,13,0.11690067017823479
draw_111,180,14,0.09496795518977762
draw_111,180,15,0.11300125251201285
draw_111,214,8,0.08168394833311404
draw_111,214,9,0.08332930880500246
draw_111,214,10,0.06656454082450679
draw_111,214,11,0.073291130758993
draw_111,214,12,0.06163811981320819
draw_111,214,13,0.07647139919119755
draw_111,214,14,0.07245468935554869
draw_111,214,15,0.12082585306269479
draw_112,165,8,0.12330252745018339
draw_112,165,9,0.1282386658593455
draw_112,165,10,
draw_112,165,11,
draw_112,165,12,
draw_112,165,13,0.097936042465451
draw_112,165,14,
draw_112,165,15,
draw_112,179,8,0.413391183736285
draw_112,179,9,0.4200881498649651
draw_112,179,10,0.3725296639026102
draw_112,179,11,0.3676880181794331
draw_112,179,12,0.35513133775390127
draw_112,179,13,0.12705744080094467
draw_112,179,14,0.12398389202298983
draw_112,179,15,0.14334352825323665
draw_112,180,8,0.12483950206077199
draw_112,180,9,0.11818639199207057
draw_112,180,10,0.17724000193359635
draw_112,180,11,0.1125938217030669
draw_112,180,12,0.10030974397508369
draw_112,180,13,0.17454566731570262
draw_112,180,14,0.16064766397646657
draw_112,180,15,
draw_112,214,8,0.06288871571812503
draw_112,214,9,0.06169839050610729
draw_112,214,10,0.10632398492446518
draw_112,214,11,0.15907038801381534
draw_112,214,12,0.09915305105188867
draw_112,214,13,0.1389375760380473
draw_112,214,14,0.13161058741617454
draw_112,214,15,
draw_113,165,8,0.39032932932730335
draw_113,165,9,0.3686336930536102
draw_113,165,10,0.2688798544573059
draw_113,165,11,
draw_113,165,12,0.13997712236819718
draw_113,165,13,0.12611760857570214
draw_113,165,14,0.10842856800103193
draw_113,165,15,0.14310301651919882
draw_113,179,8,
draw_113,179,9,
draw_113,179,10,
draw_113,179,11,0.08319977101345784
draw_113,179,12,0.09834468568444484
draw_113,179,13,0.564814475524645
draw_113,179,14,0.6179790871557815
draw_113,179,15,0.6858113943422258
draw_113,180,8,0.3193930366376611
draw_113,180,9,0.31888576289179504
draw_113,180,10,0.31053097915984496
draw_113,180,11,0.18179128833355168
draw_113,180,12,0.2135031329872527
draw_113,180,13,0.2199864767475709
draw_113,180,14,0.167238573825141
draw_113,180,15,0.08989299678601669
draw_113,214,8,0.3171402637442999
draw_113,214,9,0.3003075157507264
draw_113,214,10,0.31358022840417815
draw_113,214,11,0.2718960261315262
draw_113,214,12,0.22473411977502775
draw_113,214,13,0.2380078787010979
draw_113,214,14,0.2497101180320715
draw_113,214,15,0.11659940125755693
draw_114,165,8,
draw_114,165,9,
draw_114,165,10,
draw_114,165,11,0.1251586746542837
draw_114,165,12,0.08812722191351223
draw_114,165,13,0.11036356410734849
draw_114,165,14,0.07915989650783528
draw_114,165,15,
draw_114,179,8,0.28966992032431266
draw_114,179,9,0.27607634584662305
draw_114,179,10,0.24407398522892462
draw_114,179,11,0.2195360892577561
draw_114,179,12,0.23576279382438758
draw_114,179,13,0.5523983213904915
draw_114,179,14,0.608392783340728
draw_114,179,15,0.6404650779512467
draw_114,180,8,0.43859377213589484
draw_114,180,9,0.4202133895691682
draw_114,180,10,0.25988363667435815
draw_114,180,11,0.12791752797277825
draw_114,180,12,0.12526734784924504
draw_114,180,13,0.12290482728350953
draw_114,180,14,0.08865750298079977
draw_114,180,15,0.0670712133248849
draw_114,214,8,0.4135951163057863
draw_114,214,9,0.4230320879416328
draw_114,214,10,0.2988253011972811
draw_114,214,11,0.26518773338690366
draw_114,214,12,0.15877399116375196
draw_114,214,13,0.21138812485326053
draw_114,214,14,0.1494475897341124
draw_114,214,15,
draw_115,165,8,0.21778427746676216
draw_115,165,9,0.2205878602422123
draw_115,165,10,0.2338753567243766
draw_115,165,11,
draw_115,165,12,
draw_115,165,13,
draw_115,165,14,
draw_115,165,15,0.0963043193886057
draw_115,179,8,0.2590252038325072
draw_115,179,9,0.2546419872773344
draw_115,179,10,0.2446480165087723
draw_115,179,11,0.25353559613179044
draw_115,179,12,0.2119535125562551
draw_115,179,13,0.2913299428117318
draw_115,179,14,0.31202574433934577
draw_115,179,15,0.5509551456579728
draw_115,180,8,0.20448622712974523
draw_115,180,9,0.19993335455406108
draw_115,180,10,0.29190098725713404
draw_115,180,11,
draw_115,180,12,
draw_115,180,13,
draw_115,180,14,
draw_115,180,15,0.17352648721258118
draw_115,214,8,0.15594896488099372
draw_115,214,9,0.16434182674159378
draw_115,214,10,0.17651194586982288
draw_115,214,11,0.2049594549263023
draw_115,214,12,0.201255682836973
draw_115,214,13,0.2106622797135804
draw_115,214,14,
draw_115,214,15,0.07915331859075726
draw_116,165,8,0.13182031432991706
draw_116,165,9,0.13347913450300358
draw_116,165,10,0.19469832717481578
draw_116,165,11,0.16237376134310116
draw_116,165,12,0.14490655353752152
draw_116,165,13,0.07423342583573068
draw_116,165,14,
draw_116,165,15,0.08833650631139381
draw_116,179,8,0.22912419660384598
draw_116,179,9,0.21973377319318768
draw_116,179,10,0.2517281656052292
draw_116,179,11,0.2630400009467833
draw_116,179,12,0.25775137681479565
draw_116,179,13,0.1843487738209077
draw_116,179,14,0.21513021712679592
draw_116,179,15,0.35842275909994425
draw_116,180,8,0.07963678154491052
draw_116,180,9,0.08321065518240034
draw_116,180,10,0.14843643660897166
draw_116,180,11,0.1094325982539373
draw_116,180,12,0.0994783110373995
draw_116,180,13,0.14685111505962847
draw_116,180,14,0.09796127642173542
draw_116,180,15,0.07012080409323991
draw_116,214,8,0.0915956445286261
draw_116,214,9,0.08866696123417628
draw_116,214,10,0.09408637249603882
draw_116,214,11,0.1365804190199394
draw_116,214,12,0.08205140155170244
draw_116,214,13,0.12678394495616063
draw_116,214,14,0.1178092833933401
draw_116,214,15,0.09484757717585361
draw_117,165,8,0.1497168231337326
draw_117,165,9,0.1521140623509667
draw_117,165,10,0.1923596294788126
draw_117,165,11,
draw_117,165,12,
draw_117,165,13,0.085376174954798
draw_117,165,14,0.09805428714404175
draw_117,165,15,
draw_117,179,8,
draw_117,179,9,
draw_117,179,10,0.23548613515473732
draw_117,179,11,0.2747679436283114
draw_117,179,12,0.18780840159528914
draw_117,179,13,0.22295413736225375
draw_117,179,14,0.2436155702258674
draw_117,179,15,0.3538580062131051
draw_117,180,8,0.16494142265752887
draw_117,180,9,0.1557959502837358
draw_117,180,10,0.18134643630370156
draw_117,180,11,0.1601076405497407
draw_117,180,12,0.11898137909550344
draw_117,180,13,
draw_117,180,14,0.1048776864081193
draw_117,180,15,
draw_117,214,8,0.12581892358888
draw_117,214,9,0.12378853622548552
draw_117,214,10,0.15550686262284083
draw_117,214,11,0.17304290567003247
draw_117,214,12,0.1677198759576756
draw_117,214,13,0.17708286429177267
draw_117,214,14,0.1732504942927153
draw_117,214,15,
draw_118,165,8,0.0942663552124447
draw_118,165,9,0.09874034209514505
draw_118,165,10,0.0945934150353489
draw_118,165,11,0.17858746762460623
draw_118,165,12,0.06741821480967101
draw_118,165,13,0.09490669999802968
draw_118,165,14,0.12374810375765796
draw_118,165,15,0.09240076147797807
draw_118,179,8,0.30794720226690786
draw_118,179,9,0.3045220162591442
draw_118,179,10,0.25046153220869916
draw_118,179,11,0.22432962370399717
draw_118,179,12,0.20912662009659605
draw_118,179,13,0.2997737068070821
draw_118,179,14,0.38386284110756913
draw_118,179,15,0.5318053742821648
draw_118,180,8,0.12300187483730426
draw_118,180,9,0.1183808181372024
draw_118,180,10,0.1969747740388734
draw_118,180,11,0.20449220728158443
draw_118,180,12,0.1284789903516592
draw_118,180,13,
draw_118,180,14,0.1327723149864161
draw_118,180,15,0.07947062229911743
draw_118,214,8,0.1447442428430947
draw_118,214,9,0.14530533077142255
draw_118,214,10,0.10700505510409486
draw_118,214,11,0.15380212078060995
draw_118,214,12,0.14136507191533446
draw_118,214,13,0.1726749804655375
draw_118,214,14,0.19748934679827373
draw_118,214,15,
draw_119,165,8,0.06973814115540147
draw_119,165,9,0.06926227096224588
draw_119,165,10,0.1926917438772058
draw_119,165,11,
draw_119,165,12,
draw_119,165,13,
draw_119,165,14,
draw_119,165,15,0.07278331483380833
draw_119,179,8,0.31251232367168663
draw_119,179,9,0.3134552520050852
draw_119,179,10,0.27852506844403513
draw_119,179,11,0.29306242636143925
draw_119,179,12,0.22804679322982818
draw_119,179,13,0.25531521371393107
draw_119,179,14,0.2989100324036001
draw_119,179,15,0.4338190760476924
draw_119,180,8,0.058645966913790266
draw_119,180,9,0.059575900391455494
draw_119,180,10,0.09752890194184245
draw_119,180,11,0.12932079083580392
draw_119,180,12,0.11167683402361583
draw_119,180,13,0.17468664974702594
draw_119,180,14,0.11821891942385228
draw_119,180,15,0.06455642417281797
draw_119,214,8,0.08432833206854258
draw_119,214,9,0.08301470541057131
draw_119,214,10,0.10303297614263031
draw_119,214,11,0.11558112590767358
draw_119,214,12,0.11876687199196082
draw_119,214,13,0.15965422221484932
draw_119,214,14,
draw_119,214,15,0.06381505549830294
draw_12,165,8,0.062061485876731846
draw_12,165,9,0.06463026638932207
draw_12,165,10,0.0710058884385273
draw_12,165,11,
draw_12,165,12,
draw_12,165,13,
draw_12,165,14,
draw_12,165,15,
draw_12,179,8,
draw_12,179,9,
draw_12,179,10,0.21405287810930435
draw_12,179,11,0.20994992254936645
draw_12,179,12,0.19907754645325773
draw_12,179,13,0.31758266064106566
draw_12,179,14,0.2957603028967242
draw_12,179,15,0.39050831004900005
draw_12,180,8,0.1657764679000594
draw_12,180,9,0.17512377310822494
draw_12,180,10,0.19034466436483935
draw_12,180,11,0.1604291200487208
draw_12,180,12,0.11021494775524425
draw_12,180,13,
draw_12,180,14,0.16714386085593075
draw_12,180,15,0.12473317861681259
draw_12,214,8,0.10321804147642508
draw_12,214,9,0.10460213196910466
draw_12,214,10,0.15846763353748464
draw_12,214,11,0.1570254055416199
draw_12,214,12,0.13202124480377875
draw_12,214,13,0.1531537755278575
draw_12,214,14,0.17410592698130606
draw_12,214,15,
draw_120,165,8,0.23517731095078515
draw_120,165,9,0.22164784349152594
draw_120,165,10,0.11743557522547478
draw_120,165,11,0.10495085259018933
draw_120,165,12,0.09374597610321955
draw_120,165,13,0.07009435493680836
draw_120,165,14,0.10571839159466849
draw_120,165,15,0.13744832932588816
draw_120,179,8,
draw_120,179,9,
draw_120,179,10,0.10870685381461835
draw_120,179,11,0.12688914380073038
draw_120,179,12,0.10668030801441919
draw_120,179,13,0.49922631949432006
draw_120,179,14,0.4124714145228716
draw_120,179,15,0.5811147637582449
draw_120,180,8,0.28708042296399444
draw_120,180,9,0.28095003267925905
draw_120,180,10,0.2116159300998344
draw_120,180,11,0.194044587273727
draw_120,180,12,0.14612925859024423
draw_120,180,13,
draw_120,180,14,0.1345882533608881
draw_120,180,15,0.16229901098394295
draw_120,214,8,0.20689886418235037
draw_120,214,9,0.19851575127322704
draw_120,214,10,0.20355492603211528
draw_120,214,11,0.21553077936272375
draw_120,214,12,0.12774648823970586
draw_120,214,13,0.1809392816644578
draw_120,214,14,0.17597017457087352
draw_120,214,15,0.1577422194744025
draw_121,165,8,
draw_121,165,9,
draw_121,165,10,
draw_121,165,11,
draw_121,165,12,
draw_121,165,13,
draw_121,165,14,0.0821105441884862
draw_121,165,15,0.10595821248931737
draw_121,179,8,0.49066232168718155
draw_121,179,9,0.464653100252243
