,draw,location_id,location_name,value
663,draw_163,180,Kenya,0.8143435587312666
664,draw_164,180,Kenya,0.8034876406935939
665,draw_165,180,Kenya,0.8329361353896427
666,draw_166,180,Kenya,0.8085181069849822
667,draw_167,180,Kenya,0.8313792348370505
668,draw_168,180,Kenya,0.7969348582336916
669,draw_169,180,Kenya,0.8283186169560522
670,draw_170,180,Kenya,0.792831775797191
671,draw_171,180,Kenya,0.752086555659627
672,draw_172,180,Kenya,0.7900063231057486
673,draw_173,180,Kenya,0.8063462387785506
674,draw_174,180,Kenya,0.8089000585995388
675,draw_175,180,Kenya,0.8048398082313916
676,draw_176,180,Kenya,0.8162408623215809
677,draw_177,180,Kenya,0.822197590306945
678,draw_178,180,Kenya,0.8135975773219154
679,draw_179,180,Kenya,0.8364847012317926
680,draw_180,180,Kenya,0.8148587026309853
681,draw_181,180,Kenya,0.8269587919814563
682,draw_182,180,Kenya,0.8083439030639471
683,draw_183,180,Kenya,0.8117877135355199
684,draw_184,180,Kenya,0.8119990523802136
685,draw_185,180,Kenya,0.8289348452837598
686,draw_186,180,Kenya,0.8059179299271969
687,draw_187,180,Kenya,0.8013683003005493
688,draw_188,180,Kenya,0.7889015785201163
689,draw_189,180,Kenya,0.8100166036885691
690,draw_190,180,Kenya,0.8161568235482407
691,draw_191,180,Kenya,0.815470894946928
692,draw_192,180,Kenya,0.8115603002733254
693,draw_193,180,Kenya,0.7796962874974038
694,draw_194,180,Kenya,0.8058578184182454
695,draw_195,180,Kenya,0.832149459523026
696,draw_196,180,Kenya,0.8107022290050817
697,draw_197,180,Kenya,0.8171426007826017
698,draw_198,180,Kenya,0.8254726408286571
699,draw_199,180,Kenya,0.82909438713396
700,draw_200,180,Kenya,0.8378882825779196
701,draw_201,180,Kenya,0.81282622084526
702,draw_202,180,Kenya,0.8224622821291074
703,draw_203,180,Kenya,0.7986372462017385
704,draw_204,180,Kenya,0.825741354017248
705,draw_205,180,Kenya,0.8175096180185445
706,draw_206,180,Kenya,0.8124405323877709
707,draw_207,180,Kenya,0.788549237280697
708,draw_208,180,Kenya,0.8138419315903781
709,draw_209,180,Kenya,0.8138298188621977
710,draw_210,180,Kenya,0.843487126929137
711,draw_211,180,Kenya,0.8601666956943195
712,draw_212,180,Kenya,0.8108697286606962
713,draw_213,180,Kenya,0.8136552456999508
714,draw_214,180,Kenya,0.8072480139562289
715,draw_215,180,Kenya,0.8163658534192135
716,draw_216,180,Kenya,0.8057341882302752
717,draw_217,180,Kenya,0.8444130391558187
718,draw_218,180,Kenya,0.8242724748678728
719,draw_219,180,Kenya,0.783187390674382
720,draw_220,180,Kenya,0.8144049875712502
721,draw_221,180,Kenya,0.834669580948753
722,draw_222,180,Kenya,0.8068358684489385
723,draw_223,180,Kenya,0.7978373404022712
724,draw_224,180,Kenya,0.8082886543759792
725,draw_225,180,Kenya,0.8188465169466255
726,draw_226,180,Kenya,0.8204107731846789
727,draw_227,180,Kenya,0.8151196053975697
728,draw_228,180,Kenya,0.8091327612966511
729,draw_229,180,Kenya,0.8109661439101127
730,draw_230,180,Kenya,0.8077711956254904
731,draw_231,180,Kenya,0.7911052295233973
732,draw_232,180,Kenya,0.820395405320507
733,draw_233,180,Kenya,0.7888390665860301
734,draw_234,180,Kenya,0.8201047114812208
735,draw_235,180,Kenya,0.8442336279948379
736,draw_236,180,Kenya,0.7970395893575336
737,draw_237,180,Kenya,0.8079169487422077
738,draw_238,180,Kenya,0.8167584036489505
739,draw_239,180,Kenya,0.8099731446238678
740,draw_240,180,Kenya,0.8136471202894916
741,draw_241,180,Kenya,0.8227213828672534
742,draw_242,180,Kenya,0.7990672123514155
743,draw_243,180,Kenya,0.8142463895001859
744,draw_244,180,Kenya,0.8051885944957189
745,draw_245,180,Kenya,0.818654073186224
746,draw_246,180,Kenya,0.8091516800693167
747,draw_247,180,Kenya,0.7969256217050456
748,draw_248,180,Kenya,0.8196468918505899
749,draw_249,180,Kenya,0.8193194018063754
